Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp
192.168.1.13-192.168.1.3-39398-4998-6,192.168.1.13,39398,192.168.1.3,4998,6,21/11/2024 03:42:13 PM
192.168.1.13-192.168.1.3-48062-6004-6,192.168.1.13,48062,192.168.1.3,6004,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-38734-5000-6,192.168.1.13,38734,192.168.1.3,5000,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-48378-1935-6,192.168.1.13,48378,192.168.1.3,1935,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-46264-458-6,192.168.1.13,46264,192.168.1.3,458,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-57706-900-6,192.168.1.13,57706,192.168.1.3,900,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-49792-44443-6,192.168.1.13,49792,192.168.1.3,44443,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-49004-6002-6,192.168.1.13,49004,192.168.1.3,6002,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-38942-2007-6,192.168.1.13,38942,192.168.1.3,2007,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-49860-10629-6,192.168.1.13,49860,192.168.1.3,10629,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-54378-1132-6,192.168.1.13,54378,192.168.1.3,1132,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-57636-4-6,192.168.1.13,57636,192.168.1.3,4,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-57056-7921-6,192.168.1.13,57056,192.168.1.3,7921,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-53594-2033-6,192.168.1.13,53594,192.168.1.3,2033,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-47790-4003-6,192.168.1.13,47790,192.168.1.3,4003,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-38042-1971-6,192.168.1.13,38042,192.168.1.3,1971,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-53770-19842-6,192.168.1.13,53770,192.168.1.3,19842,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-43654-783-6,192.168.1.13,43654,192.168.1.3,783,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-52414-9878-6,192.168.1.13,52414,192.168.1.3,9878,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-39466-1082-6,192.168.1.13,39466,192.168.1.3,1082,6,21/11/2024 03:42:13 PM
192.168.1.13-192.168.1.3-38896-1130-6,192.168.1.13,38896,192.168.1.3,1130,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-53170-1145-6,192.168.1.13,53170,192.168.1.3,1145,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-51978-3367-6,192.168.1.13,51978,192.168.1.3,3367,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-44728-13783-6,192.168.1.13,44728,192.168.1.3,13783,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-34262-5850-6,192.168.1.13,34262,192.168.1.3,5850,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-51544-903-6,192.168.1.13,51544,192.168.1.3,903,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-40884-49163-6,192.168.1.13,40884,192.168.1.3,49163,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-55080-2003-6,192.168.1.13,55080,192.168.1.3,2003,6,21/11/2024 03:42:13 PM
192.168.1.13-192.168.1.3-57636-1062-6,192.168.1.13,57636,192.168.1.3,1062,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-37364-8888-6,192.168.1.13,37364,192.168.1.3,8888,6,21/11/2024 03:42:12 PM
192.168.1.13-192.168.1.3-60470-3001-6,192.168.1.13,60470,192.168.1.3,3001,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-41570-1040-6,192.168.1.13,41570,192.168.1.3,1040,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-55850-7676-6,192.168.1.13,55850,192.168.1.3,7676,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-48858-1812-6,192.168.1.13,48858,192.168.1.3,1812,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-35338-14000-6,192.168.1.13,35338,192.168.1.3,14000,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-54040-1443-6,192.168.1.13,54040,192.168.1.3,1443,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-60450-34573-6,192.168.1.13,60450,192.168.1.3,34573,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-56078-6788-6,192.168.1.13,56078,192.168.1.3,6788,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-48006-1947-6,192.168.1.13,48006,192.168.1.3,1947,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-45288-9002-6,192.168.1.13,45288,192.168.1.3,9002,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-50258-7999-6,192.168.1.13,50258,192.168.1.3,7999,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-54782-1461-6,192.168.1.13,54782,192.168.1.3,1461,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-35182-5800-6,192.168.1.13,35182,192.168.1.3,5800,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-43248-32771-6,192.168.1.13,43248,192.168.1.3,32771,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-56264-5961-6,192.168.1.13,56264,192.168.1.3,5961,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-42660-10628-6,192.168.1.13,42660,192.168.1.3,10628,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-33610-8002-6,192.168.1.13,33610,192.168.1.3,8002,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-59852-497-6,192.168.1.13,59852,192.168.1.3,497,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-38884-1687-6,192.168.1.13,38884,192.168.1.3,1687,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-55172-35500-6,192.168.1.13,55172,192.168.1.3,35500,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-43480-125-6,192.168.1.13,43480,192.168.1.3,125,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-50130-254-6,192.168.1.13,50130,192.168.1.3,254,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-47782-4003-6,192.168.1.13,47782,192.168.1.3,4003,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-55746-4449-6,192.168.1.13,55746,192.168.1.3,4449,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-37156-5003-6,192.168.1.13,37156,192.168.1.3,5003,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-48828-8011-6,192.168.1.13,48828,192.168.1.3,8011,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-47688-2020-6,192.168.1.13,47688,192.168.1.3,2020,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-33268-1198-6,192.168.1.13,33268,192.168.1.3,1198,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-49976-16018-6,192.168.1.13,49976,192.168.1.3,16018,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-43898-1556-6,192.168.1.13,43898,192.168.1.3,1556,6,21/11/2024 03:42:13 PM
192.168.1.13-192.168.1.3-44764-57797-6,192.168.1.13,44764,192.168.1.3,57797,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-37228-7002-6,192.168.1.13,37228,192.168.1.3,7002,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-50318-1272-6,192.168.1.13,50318,192.168.1.3,1272,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-36998-1434-6,192.168.1.13,36998,192.168.1.3,1434,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-49306-3221-6,192.168.1.13,49306,192.168.1.3,3221,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-56632-49152-6,192.168.1.13,56632,192.168.1.3,49152,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-56372-987-6,192.168.1.13,56372,192.168.1.3,987,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-49668-5030-6,192.168.1.13,49668,192.168.1.3,5030,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-48684-3945-6,192.168.1.13,48684,192.168.1.3,3945,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-52526-5815-6,192.168.1.13,52526,192.168.1.3,5815,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-44130-5060-6,192.168.1.13,44130,192.168.1.3,5060,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-49700-7920-6,192.168.1.13,49700,192.168.1.3,7920,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-50400-8082-6,192.168.1.13,50400,192.168.1.3,8082,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-44874-8600-6,192.168.1.13,44874,192.168.1.3,8600,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-42308-1022-6,192.168.1.13,42308,192.168.1.3,1022,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-42864-64623-6,192.168.1.13,42864,192.168.1.3,64623,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-55156-35500-6,192.168.1.13,55156,192.168.1.3,35500,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-40666-100-6,192.168.1.13,40666,192.168.1.3,100,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-34886-42510-6,192.168.1.13,34886,192.168.1.3,42510,6,21/11/2024 03:42:13 PM
192.168.1.13-192.168.1.3-42568-1002-6,192.168.1.13,42568,192.168.1.3,1002,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-35638-1106-6,192.168.1.13,35638,192.168.1.3,1106,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-38786-990-6,192.168.1.13,38786,192.168.1.3,990,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-50192-7496-6,192.168.1.13,50192,192.168.1.3,7496,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-60756-5002-6,192.168.1.13,60756,192.168.1.3,5002,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-59436-8222-6,192.168.1.13,59436,192.168.1.3,8222,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-40568-14238-6,192.168.1.13,40568,192.168.1.3,14238,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-56636-10003-6,192.168.1.13,56636,192.168.1.3,10003,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-45314-3325-6,192.168.1.13,45314,192.168.1.3,3325,6,21/11/2024 03:42:13 PM
192.168.1.13-192.168.1.3-42592-55055-6,192.168.1.13,42592,192.168.1.3,55055,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-59784-16000-6,192.168.1.13,59784,192.168.1.3,16000,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-35434-1110-6,192.168.1.13,35434,192.168.1.3,1110,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-39232-1059-6,192.168.1.13,39232,192.168.1.3,1059,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-50890-1500-6,192.168.1.13,50890,192.168.1.3,1500,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-59752-32776-6,192.168.1.13,59752,192.168.1.3,32776,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-40848-1199-6,192.168.1.13,40848,192.168.1.3,1199,6,21/11/2024 03:42:13 PM
192.168.1.13-192.168.1.3-48438-32774-6,192.168.1.13,48438,192.168.1.3,32774,6,21/11/2024 03:42:13 PM
192.168.1.13-192.168.1.3-50080-2160-6,192.168.1.13,50080,192.168.1.3,2160,6,21/11/2024 03:42:13 PM
192.168.1.13-192.168.1.3-38474-7777-6,192.168.1.13,38474,192.168.1.3,7777,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-35966-8022-6,192.168.1.13,35966,192.168.1.3,8022,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-38244-9-6,192.168.1.13,38244,192.168.1.3,9,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-45952-1097-6,192.168.1.13,45952,192.168.1.3,1097,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-51510-44501-6,192.168.1.13,51510,192.168.1.3,44501,6,21/11/2024 03:42:13 PM
192.168.1.13-192.168.1.3-38158-1213-6,192.168.1.13,38158,192.168.1.3,1213,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-36268-6129-6,192.168.1.13,36268,192.168.1.3,6129,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-54936-1049-6,192.168.1.13,54936,192.168.1.3,1049,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-55724-3011-6,192.168.1.13,55724,192.168.1.3,3011,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-48984-6101-6,192.168.1.13,48984,192.168.1.3,6101,6,21/11/2024 03:42:13 PM
192.168.1.13-192.168.1.3-49630-32769-6,192.168.1.13,49630,192.168.1.3,32769,6,21/11/2024 03:42:13 PM
192.168.1.13-192.168.1.3-59040-1081-6,192.168.1.13,59040,192.168.1.3,1081,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-59898-5901-6,192.168.1.13,59898,192.168.1.3,5901,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-46932-50003-6,192.168.1.13,46932,192.168.1.3,50003,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-41314-9917-6,192.168.1.13,41314,192.168.1.3,9917,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-42512-30000-6,192.168.1.13,42512,192.168.1.3,30000,6,21/11/2024 03:42:13 PM
192.168.1.13-192.168.1.3-44940-6009-6,192.168.1.13,44940,192.168.1.3,6009,6,21/11/2024 03:42:13 PM
192.168.1.13-192.168.1.3-60906-5009-6,192.168.1.13,60906,192.168.1.3,5009,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-56100-23-6,192.168.1.13,56100,192.168.1.3,23,6,21/11/2024 03:42:13 PM
192.168.1.13-192.168.1.3-53364-3007-6,192.168.1.13,53364,192.168.1.3,3007,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-56424-5080-6,192.168.1.13,56424,192.168.1.3,5080,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-42806-11110-6,192.168.1.13,42806,192.168.1.3,11110,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-58984-1783-6,192.168.1.13,58984,192.168.1.3,1783,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-52200-7435-6,192.168.1.13,52200,192.168.1.3,7435,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-59108-1524-6,192.168.1.13,59108,192.168.1.3,1524,6,21/11/2024 03:42:13 PM
192.168.1.13-192.168.1.3-36368-10621-6,192.168.1.13,36368,192.168.1.3,10621,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-42500-30000-6,192.168.1.13,42500,192.168.1.3,30000,6,21/11/2024 03:42:13 PM
192.168.1.13-192.168.1.3-54596-2222-6,192.168.1.13,54596,192.168.1.3,2222,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-35584-5431-6,192.168.1.13,35584,192.168.1.3,5431,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-43998-1045-6,192.168.1.13,43998,192.168.1.3,1045,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-49790-1201-6,192.168.1.13,49790,192.168.1.3,1201,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-43632-49156-6,192.168.1.13,43632,192.168.1.3,49156,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-50142-254-6,192.168.1.13,50142,192.168.1.3,254,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-34992-6689-6,192.168.1.13,34992,192.168.1.3,6689,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-60056-8443-6,192.168.1.13,60056,192.168.1.3,8443,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-37908-1091-6,192.168.1.13,37908,192.168.1.3,1091,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-54190-1024-6,192.168.1.13,54190,192.168.1.3,1024,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-37976-5120-6,192.168.1.13,37976,192.168.1.3,5120,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-59776-1102-6,192.168.1.13,59776,192.168.1.3,1102,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-56952-1131-6,192.168.1.13,56952,192.168.1.3,1131,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-55922-113-6,192.168.1.13,55922,192.168.1.3,113,6,21/11/2024 03:42:12 PM
192.168.1.13-192.168.1.3-39872-9011-6,192.168.1.13,39872,192.168.1.3,9011,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-57410-49155-6,192.168.1.13,57410,192.168.1.3,49155,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-41864-49157-6,192.168.1.13,41864,192.168.1.3,49157,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-51288-1233-6,192.168.1.13,51288,192.168.1.3,1233,6,21/11/2024 03:42:13 PM
192.168.1.13-192.168.1.3-38376-3546-6,192.168.1.13,38376,192.168.1.3,3546,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-38590-111-6,192.168.1.13,38590,192.168.1.3,111,6,21/11/2024 03:42:12 PM
192.168.1.13-192.168.1.3-52280-15002-6,192.168.1.13,52280,192.168.1.3,15002,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-38408-25735-6,192.168.1.13,38408,192.168.1.3,25735,6,21/11/2024 03:42:13 PM
192.168.1.13-192.168.1.3-39916-15000-6,192.168.1.13,39916,192.168.1.3,15000,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-55970-9944-6,192.168.1.13,55970,192.168.1.3,9944,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-33644-1165-6,192.168.1.13,33644,192.168.1.3,1165,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-59792-5730-6,192.168.1.13,59792,192.168.1.3,5730,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-57722-900-6,192.168.1.13,57722,192.168.1.3,900,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-35960-8022-6,192.168.1.13,35960,192.168.1.3,8022,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-52318-32775-6,192.168.1.13,52318,192.168.1.3,32775,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-42216-1034-6,192.168.1.13,42216,192.168.1.3,1034,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-57250-61900-6,192.168.1.13,57250,192.168.1.3,61900,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-46674-51103-6,192.168.1.13,46674,192.168.1.3,51103,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-35000-6689-6,192.168.1.13,35000,192.168.1.3,6689,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-59880-1036-6,192.168.1.13,59880,192.168.1.3,1036,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-50392-8082-6,192.168.1.13,50392,192.168.1.3,8082,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-33672-1782-6,192.168.1.13,33672,192.168.1.3,1782,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-47872-26214-6,192.168.1.13,47872,192.168.1.3,26214,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-52054-1322-6,192.168.1.13,52054,192.168.1.3,1322,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-41926-4900-6,192.168.1.13,41926,192.168.1.3,4900,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-37510-3880-6,192.168.1.13,37510,192.168.1.3,3880,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-58052-445-6,192.168.1.13,58052,192.168.1.3,445,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-43966-543-6,192.168.1.13,43966,192.168.1.3,543,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-55338-995-6,192.168.1.13,55338,192.168.1.3,995,6,21/11/2024 03:42:13 PM
192.168.1.13-192.168.1.3-42800-11110-6,192.168.1.13,42800,192.168.1.3,11110,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-41368-49160-6,192.168.1.13,41368,192.168.1.3,49160,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-55870-1089-6,192.168.1.13,55870,192.168.1.3,1089,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-43028-5950-6,192.168.1.13,43028,192.168.1.3,5950,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-39214-4662-6,192.168.1.13,39214,192.168.1.3,4662,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-55742-1114-6,192.168.1.13,55742,192.168.1.3,1114,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-44434-2126-6,192.168.1.13,44434,192.168.1.3,2126,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-54052-8383-6,192.168.1.13,54052,192.168.1.3,8383,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-51090-1801-6,192.168.1.13,51090,192.168.1.3,1801,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-37484-49-6,192.168.1.13,37484,192.168.1.3,49,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-41214-57294-6,192.168.1.13,41214,192.168.1.3,57294,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-34270-5850-6,192.168.1.13,34270,192.168.1.3,5850,6,21/11/2024 03:42:16 PM
192.168.1.3-192.168.1.15-65323-8008-6,192.168.1.3,65323,192.168.1.15,8008,6,21/11/2024 03:42:13 PM
192.168.1.13-192.168.1.3-43176-5987-6,192.168.1.13,43176,192.168.1.3,5987,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-45868-6792-6,192.168.1.13,45868,192.168.1.3,6792,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-45024-2811-6,192.168.1.13,45024,192.168.1.3,2811,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-38522-179-6,192.168.1.13,38522,192.168.1.3,179,6,21/11/2024 03:42:13 PM
192.168.1.13-192.168.1.3-45134-2013-6,192.168.1.13,45134,192.168.1.3,2013,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-58868-8200-6,192.168.1.13,58868,192.168.1.3,8200,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-35478-1137-6,192.168.1.13,35478,192.168.1.3,1137,6,21/11/2024 03:42:13 PM
192.168.1.13-192.168.1.3-33372-3211-6,192.168.1.13,33372,192.168.1.3,3211,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-39336-1309-6,192.168.1.13,39336,192.168.1.3,1309,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-32830-1148-6,192.168.1.13,32830,192.168.1.3,1148,6,21/11/2024 03:42:13 PM
192.168.1.13-192.168.1.3-34442-50300-6,192.168.1.13,34442,192.168.1.3,50300,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-56772-5801-6,192.168.1.13,56772,192.168.1.3,5801,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-33310-1600-6,192.168.1.13,33310,192.168.1.3,1600,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-45026-10778-6,192.168.1.13,45026,192.168.1.3,10778,6,21/11/2024 03:42:13 PM
192.168.1.13-192.168.1.3-33398-1031-6,192.168.1.13,33398,192.168.1.3,1031,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-49376-427-6,192.168.1.13,49376,192.168.1.3,427,6,21/11/2024 03:42:13 PM
192.168.1.13-192.168.1.3-33758-4899-6,192.168.1.13,33758,192.168.1.3,4899,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-60206-1042-6,192.168.1.13,60206,192.168.1.3,1042,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-51034-1999-6,192.168.1.13,51034,192.168.1.3,1999,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-36292-9207-6,192.168.1.13,36292,192.168.1.3,9207,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-45848-3404-6,192.168.1.13,45848,192.168.1.3,3404,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-33010-10009-6,192.168.1.13,33010,192.168.1.3,10009,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-36772-5510-6,192.168.1.13,36772,192.168.1.3,5510,6,21/11/2024 03:42:13 PM
192.168.1.13-192.168.1.3-34546-21-6,192.168.1.13,34546,192.168.1.3,21,6,21/11/2024 03:42:13 PM
192.168.1.13-192.168.1.3-40218-8083-6,192.168.1.13,40218,192.168.1.3,8083,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-33114-407-6,192.168.1.13,33114,192.168.1.3,407,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-34682-5959-6,192.168.1.13,34682,192.168.1.3,5959,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-33524-1352-6,192.168.1.13,33524,192.168.1.3,1352,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-51780-1009-6,192.168.1.13,51780,192.168.1.3,1009,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-36444-143-6,192.168.1.13,36444,192.168.1.3,143,6,21/11/2024 03:42:13 PM
192.168.1.13-192.168.1.3-49380-427-6,192.168.1.13,49380,192.168.1.3,427,6,21/11/2024 03:42:13 PM
192.168.1.13-192.168.1.3-57442-9999-6,192.168.1.13,57442,192.168.1.3,9999,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-45656-555-6,192.168.1.13,45656,192.168.1.3,555,6,21/11/2024 03:42:13 PM
192.168.1.13-192.168.1.3-46938-50003-6,192.168.1.13,46938,192.168.1.3,50003,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-48212-6510-6,192.168.1.13,48212,192.168.1.3,6510,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-40618-2006-6,192.168.1.13,40618,192.168.1.3,2006,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-57532-2260-6,192.168.1.13,57532,192.168.1.3,2260,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-56998-24444-6,192.168.1.13,56998,192.168.1.3,24444,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-55018-144-6,192.168.1.13,55018,192.168.1.3,144,6,21/11/2024 03:42:16 PM
