Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp
192.168.1.13-192.168.1.3-46536-2191-6,192.168.1.13,46536,192.168.1.3,2191,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-35626-1049-6,192.168.1.13,35626,192.168.1.3,1049,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-51564-9485-6,192.168.1.13,51564,192.168.1.3,9485,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-47494-1071-6,192.168.1.13,47494,192.168.1.3,1071,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-36618-1433-6,192.168.1.13,36618,192.168.1.3,1433,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-54882-55055-6,192.168.1.13,54882,192.168.1.3,55055,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-50004-1972-6,192.168.1.13,50004,192.168.1.3,1972,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-50682-9099-6,192.168.1.13,50682,192.168.1.3,9099,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-37040-4998-6,192.168.1.13,37040,192.168.1.3,4998,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-50928-42510-6,192.168.1.13,50928,192.168.1.3,42510,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-40938-2033-6,192.168.1.13,40938,192.168.1.3,2033,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-51846-427-6,192.168.1.13,51846,192.168.1.3,427,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-51168-1007-6,192.168.1.13,51168,192.168.1.3,1007,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-39686-1594-6,192.168.1.13,39686,192.168.1.3,1594,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-59800-30000-6,192.168.1.13,59800,192.168.1.3,30000,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-34676-8082-6,192.168.1.13,34676,192.168.1.3,8082,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-50478-1037-6,192.168.1.13,50478,192.168.1.3,1037,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-38940-5810-6,192.168.1.13,38940,192.168.1.3,5810,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-36942-1198-6,192.168.1.13,36942,192.168.1.3,1198,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-33186-1102-6,192.168.1.13,33186,192.168.1.3,1102,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-39028-32774-6,192.168.1.13,39028,192.168.1.3,32774,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-46740-6547-6,192.168.1.13,46740,192.168.1.3,6547,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-43362-20005-6,192.168.1.13,43362,192.168.1.3,20005,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-50730-1147-6,192.168.1.13,50730,192.168.1.3,1147,6,19/11/2024 11:23:55 PM
192.168.1.13-192.168.1.3-48542-222-6,192.168.1.13,48542,192.168.1.3,222,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-60584-44501-6,192.168.1.13,60584,192.168.1.3,44501,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-60084-9200-6,192.168.1.13,60084,192.168.1.3,9200,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-39964-1352-6,192.168.1.13,39964,192.168.1.3,1352,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-52050-1056-6,192.168.1.13,52050,192.168.1.3,1056,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-38702-65000-6,192.168.1.13,38702,192.168.1.3,65000,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-55928-6788-6,192.168.1.13,55928,192.168.1.3,6788,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-49632-8192-6,192.168.1.13,49632,192.168.1.3,8192,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-60070-3945-6,192.168.1.13,60070,192.168.1.3,3945,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-45548-3918-6,192.168.1.13,45548,192.168.1.3,3918,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-55222-9878-6,192.168.1.13,55222,192.168.1.3,9878,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-54082-161-6,192.168.1.13,54082,192.168.1.3,161,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-52396-27353-6,192.168.1.13,52396,192.168.1.3,27353,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-48404-667-6,192.168.1.13,48404,192.168.1.3,667,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-56990-32772-6,192.168.1.13,56990,192.168.1.3,32772,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-51370-4567-6,192.168.1.13,51370,192.168.1.3,4567,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-59728-992-6,192.168.1.13,59728,192.168.1.3,992,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-58830-1166-6,192.168.1.13,58830,192.168.1.3,1166,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-46544-2191-6,192.168.1.13,46544,192.168.1.3,2191,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-42338-33354-6,192.168.1.13,42338,192.168.1.3,33354,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-37552-6699-6,192.168.1.13,37552,192.168.1.3,6699,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-59308-2920-6,192.168.1.13,59308,192.168.1.3,2920,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-50198-4005-6,192.168.1.13,50198,192.168.1.3,4005,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-56566-2041-6,192.168.1.13,56566,192.168.1.3,2041,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-47504-1971-6,192.168.1.13,47504,192.168.1.3,1971,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-37728-6346-6,192.168.1.13,37728,192.168.1.3,6346,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-42624-2160-6,192.168.1.13,42624,192.168.1.3,2160,6,19/11/2024 11:23:55 PM
192.168.1.13-192.168.1.3-40316-41511-6,192.168.1.13,40316,192.168.1.3,41511,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-52354-42-6,192.168.1.13,52354,192.168.1.3,42,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-52110-8180-6,192.168.1.13,52110,192.168.1.3,8180,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-49086-3030-6,192.168.1.13,49086,192.168.1.3,3030,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-44700-3372-6,192.168.1.13,44700,192.168.1.3,3372,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-47146-24800-6,192.168.1.13,47146,192.168.1.3,24800,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-55282-4443-6,192.168.1.13,55282,192.168.1.3,4443,6,19/11/2024 11:23:53 PM
192.168.1.3-78.23.117.166-49561-6881-6,192.168.1.3,49561,78.23.117.166,6881,6,19/11/2024 11:23:47 PM
192.168.1.13-192.168.1.3-53968-1100-6,192.168.1.13,53968,192.168.1.3,1100,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-37104-1192-6,192.168.1.13,37104,192.168.1.3,1192,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-43008-7627-6,192.168.1.13,43008,192.168.1.3,7627,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-60796-25734-6,192.168.1.13,60796,192.168.1.3,25734,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-50706-711-6,192.168.1.13,50706,192.168.1.3,711,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-44726-32770-6,192.168.1.13,44726,192.168.1.3,32770,6,19/11/2024 11:23:55 PM
192.168.1.13-192.168.1.3-55120-7496-6,192.168.1.13,55120,192.168.1.3,7496,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-59254-8087-6,192.168.1.13,59254,192.168.1.3,8087,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-43238-9207-6,192.168.1.13,43238,192.168.1.3,9207,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-43234-1080-6,192.168.1.13,43234,192.168.1.3,1080,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-42794-3476-6,192.168.1.13,42794,192.168.1.3,3476,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-53954-1100-6,192.168.1.13,53954,192.168.1.3,1100,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-42054-23502-6,192.168.1.13,42054,192.168.1.3,23502,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-37558-5631-6,192.168.1.13,37558,192.168.1.3,5631,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-40404-3851-6,192.168.1.13,40404,192.168.1.3,3851,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-48528-9011-6,192.168.1.13,48528,192.168.1.3,9011,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-54908-32783-6,192.168.1.13,54908,192.168.1.3,32783,6,19/11/2024 11:23:55 PM
192.168.1.13-192.168.1.3-39150-2717-6,192.168.1.13,39150,192.168.1.3,2717,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-58978-1059-6,192.168.1.13,58978,192.168.1.3,1059,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-35128-2401-6,192.168.1.13,35128,192.168.1.3,2401,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-51676-3737-6,192.168.1.13,51676,192.168.1.3,3737,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-42602-5030-6,192.168.1.13,42602,192.168.1.3,5030,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-56358-80-6,192.168.1.13,56358,192.168.1.3,80,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-41202-28201-6,192.168.1.13,41202,192.168.1.3,28201,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-44824-5989-6,192.168.1.13,44824,192.168.1.3,5989,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-42638-37-6,192.168.1.13,42638,192.168.1.3,37,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-58160-106-6,192.168.1.13,58160,192.168.1.3,106,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-60356-19780-6,192.168.1.13,60356,192.168.1.3,19780,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-36936-1001-6,192.168.1.13,36936,192.168.1.3,1001,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-48866-4900-6,192.168.1.13,48866,192.168.1.3,4900,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-35976-10243-6,192.168.1.13,35976,192.168.1.3,10243,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-37618-1099-6,192.168.1.13,37618,192.168.1.3,1099,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-52664-49400-6,192.168.1.13,52664,192.168.1.3,49400,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-38932-993-6,192.168.1.13,38932,192.168.1.3,993,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-42208-16113-6,192.168.1.13,42208,192.168.1.3,16113,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-53978-2557-6,192.168.1.13,53978,192.168.1.3,2557,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-41364-8080-6,192.168.1.13,41364,192.168.1.3,8080,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-52074-1036-6,192.168.1.13,52074,192.168.1.3,1036,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-54452-4279-6,192.168.1.13,54452,192.168.1.3,4279,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-37564-8254-6,192.168.1.13,37564,192.168.1.3,8254,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-60638-1145-6,192.168.1.13,60638,192.168.1.3,1145,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-44754-8333-6,192.168.1.13,44754,192.168.1.3,8333,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-55232-1041-6,192.168.1.13,55232,192.168.1.3,1041,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-52230-2035-6,192.168.1.13,52230,192.168.1.3,2035,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-46392-1085-6,192.168.1.13,46392,192.168.1.3,1085,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-59488-1248-6,192.168.1.13,59488,192.168.1.3,1248,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-45942-6-6,192.168.1.13,45942,192.168.1.3,6,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-60230-8300-6,192.168.1.13,60230,192.168.1.3,8300,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-45530-1300-6,192.168.1.13,45530,192.168.1.3,1300,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-36934-1198-6,192.168.1.13,36934,192.168.1.3,1198,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-38536-9535-6,192.168.1.13,38536,192.168.1.3,9535,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-60036-3766-6,192.168.1.13,60036,192.168.1.3,3766,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-34626-6666-6,192.168.1.13,34626,192.168.1.3,6666,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-56196-543-6,192.168.1.13,56196,192.168.1.3,543,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-38034-1152-6,192.168.1.13,38034,192.168.1.3,1152,6,19/11/2024 11:23:55 PM
192.168.1.13-192.168.1.3-43194-1218-6,192.168.1.13,43194,192.168.1.3,1218,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-45540-1025-6,192.168.1.13,45540,192.168.1.3,1025,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-43102-9071-6,192.168.1.13,43102,192.168.1.3,9071,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-60092-9200-6,192.168.1.13,60092,192.168.1.3,9200,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-60856-8045-6,192.168.1.13,60856,192.168.1.3,8045,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-48130-2100-6,192.168.1.13,48130,192.168.1.3,2100,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-57426-1104-6,192.168.1.13,57426,192.168.1.3,1104,6,19/11/2024 11:23:55 PM
192.168.1.13-192.168.1.3-35002-49154-6,192.168.1.13,35002,192.168.1.3,49154,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-54102-8000-6,192.168.1.13,54102,192.168.1.3,8000,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-45180-1023-6,192.168.1.13,45180,192.168.1.3,1023,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-43024-7627-6,192.168.1.13,43024,192.168.1.3,7627,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-44760-1060-6,192.168.1.13,44760,192.168.1.3,1060,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-42968-9666-6,192.168.1.13,42968,192.168.1.3,9666,6,19/11/2024 11:23:55 PM
192.168.1.13-192.168.1.3-44158-1309-6,192.168.1.13,44158,192.168.1.3,1309,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-41862-8443-6,192.168.1.13,41862,192.168.1.3,8443,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-46090-62078-6,192.168.1.13,46090,192.168.1.3,62078,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-44306-1311-6,192.168.1.13,44306,192.168.1.3,1311,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-44528-34572-6,192.168.1.13,44528,192.168.1.3,34572,6,19/11/2024 11:23:55 PM
192.168.1.13-192.168.1.3-37784-12174-6,192.168.1.13,37784,192.168.1.3,12174,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-35768-1093-6,192.168.1.13,35768,192.168.1.3,1093,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-59818-5269-6,192.168.1.13,59818,192.168.1.3,5269,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-34080-8007-6,192.168.1.13,34080,192.168.1.3,8007,6,19/11/2024 11:23:54 PM
192.168.1.3-95.93.176.3-49568-6881-6,192.168.1.3,49568,95.93.176.3,6881,6,19/11/2024 11:23:48 PM
192.168.1.13-192.168.1.3-37236-1974-6,192.168.1.13,37236,192.168.1.3,1974,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-38242-1287-6,192.168.1.13,38242,192.168.1.3,1287,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-40234-8181-6,192.168.1.13,40234,192.168.1.3,8181,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-36808-50002-6,192.168.1.13,36808,192.168.1.3,50002,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-37382-34571-6,192.168.1.13,37382,192.168.1.3,34571,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-59022-83-6,192.168.1.13,59022,192.168.1.3,83,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-50674-9099-6,192.168.1.13,50674,192.168.1.3,9099,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-43586-5900-6,192.168.1.13,43586,192.168.1.3,5900,6,19/11/2024 11:23:51 PM
192.168.1.13-192.168.1.3-35410-9502-6,192.168.1.13,35410,192.168.1.3,9502,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-59160-32775-6,192.168.1.13,59160,192.168.1.3,32775,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-34678-10012-6,192.168.1.13,34678,192.168.1.3,10012,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-60476-65389-6,192.168.1.13,60476,192.168.1.3,65389,6,19/11/2024 11:23:54 PM
192.168.1.3-95.176.215.246-49565-50413-6,192.168.1.3,49565,95.176.215.246,50413,6,19/11/2024 11:23:46 PM
192.168.1.13-192.168.1.3-56696-2366-6,192.168.1.13,56696,192.168.1.3,2366,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-47494-1112-6,192.168.1.13,47494,192.168.1.3,1112,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-47582-4126-6,192.168.1.13,47582,192.168.1.3,4126,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-42178-199-6,192.168.1.13,42178,192.168.1.3,199,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-42520-49165-6,192.168.1.13,42520,192.168.1.3,49165,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-54454-7000-6,192.168.1.13,54454,192.168.1.3,7000,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-41348-8080-6,192.168.1.13,41348,192.168.1.3,8080,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-58386-6667-6,192.168.1.13,58386,192.168.1.3,6667,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-50154-16993-6,192.168.1.13,50154,192.168.1.3,16993,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-50254-7512-6,192.168.1.13,50254,192.168.1.3,7512,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-40342-1124-6,192.168.1.13,40342,192.168.1.3,1124,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-55824-88-6,192.168.1.13,55824,192.168.1.3,88,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-35672-7741-6,192.168.1.13,35672,192.168.1.3,7741,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-54680-5566-6,192.168.1.13,54680,192.168.1.3,5566,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-54158-5952-6,192.168.1.13,54158,192.168.1.3,5952,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-35514-5225-6,192.168.1.13,35514,192.168.1.3,5225,6,19/11/2024 11:23:53 PM
192.168.1.3-192.168.137.255-54915-54915-17,192.168.1.3,54915,192.168.137.255,54915,17,19/11/2024 11:23:47 PM
192.168.1.13-192.168.1.3-42202-16113-6,192.168.1.13,42202,192.168.1.3,16113,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-53284-1039-6,192.168.1.13,53284,192.168.1.3,1039,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-35860-5414-6,192.168.1.13,35860,192.168.1.3,5414,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-43762-1296-6,192.168.1.13,43762,192.168.1.3,1296,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-42982-16018-6,192.168.1.13,42982,192.168.1.3,16018,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-44916-999-6,192.168.1.13,44916,192.168.1.3,999,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-40210-458-6,192.168.1.13,40210,192.168.1.3,458,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-47592-3325-6,192.168.1.13,47592,192.168.1.3,3325,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-39118-16000-6,192.168.1.13,39118,192.168.1.3,16000,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-44782-211-6,192.168.1.13,44782,192.168.1.3,211,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-53234-1081-6,192.168.1.13,53234,192.168.1.3,1081,6,19/11/2024 11:23:55 PM
192.168.1.13-192.168.1.3-36956-2170-6,192.168.1.13,36956,192.168.1.3,2170,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-45376-4449-6,192.168.1.13,45376,192.168.1.3,4449,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-36622-7004-6,192.168.1.13,36622,192.168.1.3,7004,6,19/11/2024 11:23:52 PM
192.168.1.3-73.45.248.63-49558-51583-6,192.168.1.3,49558,73.45.248.63,51583,6,19/11/2024 11:23:47 PM
192.168.1.13-192.168.1.3-43634-4550-6,192.168.1.13,43634,192.168.1.3,4550,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-51350-19801-6,192.168.1.13,51350,192.168.1.3,19801,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-53370-1169-6,192.168.1.13,53370,192.168.1.3,1169,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-54550-911-6,192.168.1.13,54550,192.168.1.3,911,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-54812-646-6,192.168.1.13,54812,192.168.1.3,646,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-52336-995-6,192.168.1.13,52336,192.168.1.3,995,6,19/11/2024 11:23:51 PM
192.168.1.13-192.168.1.3-41252-8500-6,192.168.1.13,41252,192.168.1.3,8500,6,19/11/2024 11:23:55 PM
192.168.1.13-192.168.1.3-45144-16001-6,192.168.1.13,45144,192.168.1.3,16001,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-50898-2967-6,192.168.1.13,50898,192.168.1.3,2967,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-60540-5915-6,192.168.1.13,60540,192.168.1.3,5915,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-35292-2099-6,192.168.1.13,35292,192.168.1.3,2099,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-49638-27355-6,192.168.1.13,49638,192.168.1.3,27355,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-42952-32780-6,192.168.1.13,42952,192.168.1.3,32780,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-41622-84-6,192.168.1.13,41622,192.168.1.3,84,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-58910-10778-6,192.168.1.13,58910,192.168.1.3,10778,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-54002-1087-6,192.168.1.13,54002,192.168.1.3,1087,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-45862-9999-6,192.168.1.13,45862,192.168.1.3,9999,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-33910-2007-6,192.168.1.13,33910,192.168.1.3,2007,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-36700-1069-6,192.168.1.13,36700,192.168.1.3,1069,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-39422-7200-6,192.168.1.13,39422,192.168.1.3,7200,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-33938-50389-6,192.168.1.13,33938,192.168.1.3,50389,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-35016-2049-6,192.168.1.13,35016,192.168.1.3,2049,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-43326-1068-6,192.168.1.13,43326,192.168.1.3,1068,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-36748-55555-6,192.168.1.13,36748,192.168.1.3,55555,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-49388-6789-6,192.168.1.13,49388,192.168.1.3,6789,6,19/11/2024 11:23:55 PM
192.168.1.13-192.168.1.3-60508-1090-6,192.168.1.13,60508,192.168.1.3,1090,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-35398-5033-6,192.168.1.13,35398,192.168.1.3,5033,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-35344-417-6,192.168.1.13,35344,192.168.1.3,417,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-40986-1783-6,192.168.1.13,40986,192.168.1.3,1783,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-48522-1083-6,192.168.1.13,48522,192.168.1.3,1083,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-52556-631-6,192.168.1.13,52556,192.168.1.3,631,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-47022-1175-6,192.168.1.13,47022,192.168.1.3,1175,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-47622-808-6,192.168.1.13,47622,192.168.1.3,808,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-38550-1027-6,192.168.1.13,38550,192.168.1.3,1027,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-48142-9103-6,192.168.1.13,48142,192.168.1.3,9103,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-43388-6123-6,192.168.1.13,43388,192.168.1.3,6123,6,19/11/2024 11:23:52 PM
